museum,number,Genus,species,mass,wing,bill,tarsus,photo,age,5bar,growth,latitude,longitude,Elevation,Locality string,country,state,Sex,Day,Month,Year
LSUMZ,72574,Tyrannus,melancholicus,,,,,x,u,1.78,3.56,,,,"Ca. 35 km NE Tingo Maria, Hac. Sta. Elena",Huanuco Dept.,Peru,F,16,Oct,1972
LSUMZ,62365,Tyrannus,melancholicus,,,,,x,a,1.79,3.58,,,,"Tea Gardens S.A., Cordillera Azul",Huanuco Dept.,Peru,M,14,Aug,1967
LSUMZ,62364,Tyrannus,melancholicus,,,,,x,a,1.62,3.24,,,,"Tea Gardens S.A., Cordillera Azul",Huanuco Dept.,Peru,F,14,Aug,1967
LSUMZ,62363,Tyrannus,melancholicus,,,,,x,a,1.59,3.18,,,,"Tea Gardens S.A., Cordillera Azul",Huanuco Dept.,Peru,M,14,Aug,1967
LSUMZ,62366,Tyrannus,melancholicus,,,,,x,a,1.52,3.04,,,,"Tea Gardens S.A., Cordillera Azul",Huanuco Dept.,Peru,M,12,Aug,1967
LSUMZ,28468,Tyrannus,melancholicus,,,,,x,a,1.43,2.86,,,,Tingo Maroa,Huanuco Dept.,Peru,F,18,Jun,1962
LSUMZ,65966,Tyrannus,melancholicus,,,,,x,a,1.6,3.2,,,,1 mi. S Santo Tomas,Izabal Dept.,Guatemala,M,21,Jul,1961
LSUMZ,65969,Tyrannus,melancholicus,,,,,x,a,,0,,,,1 mi. S Santo Tomas,Izabal Dept.,Guatemala,M,14,Jul,1961
LSUMZ,65967,Tyrannus,melancholicus,,,,,x,a,1.58,3.16,,,,1 mi. W Santo Tomas,Izabal Dept.,Guatemala,M,27,Jun,1961
LSUMZ,65968,Tyrannus,melancholicus,,,,,x,a,,0,,,,2 mi. W Santo Tomas,Izabal Dept.,Guatemala,M,3,Jul,1961
LSUMZ,65970,Tyrannus,melancholicus,,,,,x,a,2.05,4.1,,,,9 mi. NE Puerto Barrios,Izabal Dept.,Guatemala,M,4,Aug,1961
LSUMZ,45638,Tyrannus,melancholicus,,,,,x,u,1.93,3.86,,,,5 mi. NE Tecolotlan,Jalisco,Mexico,M,1,Nov,1955
LSUMZ,65972,Tyrannus,melancholicus,,,,,x,a,1.77,3.54,,,,5 mi. S Pasaco,Jutiapa Dept.,Guatemala,F,14,Jul,1963
LSUMZ,50575,Tyrannus,melancholicus,,,,,x,u,1.63,3.26,,,,Sta. Tecla,La Libertad Dept.,El Salvador,M,22,Apr,1963
LSUMZ,92729,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Utcubamba, on trail to Ongon",La Libertad Dept.,Peru,M,2,Nov,1979
LSUMZ,36256,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Caupolican [=Iturralde], Ixiamas",La Paz Dept.,Bolivia,M,19,Apr,1961
LSUMZ,102554,Tyrannus,melancholicus,,,,,,,,0,,,,"Rio Beni, ca 20 km by river N puerto Linares",La Paz Dept.,Bolivia,M,30,Jun,1981
LSUMZ,96313,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Serrania Bellavista, 47 rd Km N Caranavi",La Paz Dept.,Bolivia,F,26,Jul,1980
LSUMZ,52222,Tyrannus,melancholicus,,,,,x,a,,0,,,,Canete,Lima Dept.,Peru,M,4,Jun,1966
LSUMZ,110634,Tyrannus,melancholicus,,,,,x,a,,0,,,,"1 km N Roo Napo, 157 km by river NNE Iquitos",Loreto Dept.,Peru,M,7,Jun,1982
LSUMZ,173086,Tyrannus,melancholicus,,,,,x,a,,0,,,,Ca. 4 km SE Jeberos,Loreto Dept.,Peru,F,16,Jun,2001
LSUMZ,120099,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,M,17,Jul,1984
LSUMZ,120100,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,M,20,Jul,1984
LSUMZ,120101,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,F,20,Jul,1984
LSUMZ,120102,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,F,26,Jul,1984
LSUMZ,120103,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,M,26,Jul,1984
LSUMZ,120104,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,M,28,Jul,1984
LSUMZ,120105,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,M,29,Jul,1984
LSUMZ,120106,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,M,1,Aug,1984
LSUMZ,120107,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,F,9,Aug,1984
LSUMZ,120590,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,U,2,Aug,1984
LSUMZ,120591,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,U,2,Aug,1984
LSUMZ,120592,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,U,5,Aug,1984
LSUMZ,120593,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,U,2,Aug,1984
LSUMZ,120594,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,U,27,Jul,1984
LSUMZ,121293,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,F,29,Jul,1984
LSUMZ,121294,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,F,26,Jul,1984
LSUMZ,121295,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,M,29,Jul,1984
LSUMZ,121296,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,F,31,Jul,1984
LSUMZ,121297,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,F,1,Aug,1984
LSUMZ,121298,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,M,9,Aug,1984
LSUMZ,121299,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,M,9,Aug,1984
LSUMZ,121300,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,F,11,Aug,1984
LSUMZ,121301,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Pasto, Roo Amazonas opposite Aysana, ca. 80 km NE Iquitos",Loreto Dept.,Peru,F,13,Aug,1984
LSUMZ,110633,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Isla Ronsco, Roo Napo opposite Libertad, 80 km N Iquitos",Loreto Dept.,Peru,M,9,Aug,1982
LSUMZ,116244,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Isla Ronsoco, Roo Napo opposite Libertad, 80 km N Iquitos",Loreto Dept.,Peru,F,23,Jun,1983
LSUMZ,116245,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Isla Ronsoco, Roo Napo opposite Libertad, 80 km N Iquitos",Loreto Dept.,Peru,M,24,Jun,1983
LSUMZ,118538,Tyrannus,melancholicus,,,,,,,,0,,,,"Isla Ronsoco, Rio Napo opposite Libertad, 80 km N Iquitos",Loreto Dept.,Peru,M,19,Jul,1983
LSUMZ,115879,Tyrannus,melancholicus,,,,,x,a,,0,,,,"S Roo Amazonas, 10 km SSW mouth Roo Napo on E bank Quebrada Vainilla",Loreto Dept.,Peru,F,1,Aug,1983
LSUMZ,115880,Tyrannus,melancholicus,,,,,x,a,,0,,,,"S Roo Amazonas, 10 km SSW mouth Roo Napo on E bank Quebrada Vainilla",Loreto Dept.,Peru,M,1,Aug,1983
LSUMZ,113418,Tyrannus,melancholicus,,,,,x,a,1.83,3.66,,,,"Along LA Hwy 1, 3.7 mi N north end of Caminada Bridge",Louisiana,USA,F,12,May,1984
LSUMZ,38750,Tyrannus,melancholicus,,,,,x,u,2,4,,,,Bonda,Magdalena Dept.,Colombia,M,3,Nov,1959
LSUMZ,45651,Tyrannus,melancholicus,,,,,x,u,1.86,3.72,,,,Bonda,Magdalena Dept.,Colombia,F,28,Oct,1959
LSUMZ,38751,Tyrannus,melancholicus,,,,,x,u,1.81,3.62,,,,Bonda,Magdalena Dept.,Colombia,F,27,Oct,1959
LSUMZ,61598,Tyrannus,melancholicus,,,,,x,u,1.58,3.16,,,,Mamotoco,Magdalena Dept.,Colombia,M,28,May,1960
LSUMZ,71733,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Coroata, Faz. do Caximbo",Maranh’£o,Brazil,F,18,Sep,1972
LSUMZ,55955,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,10,Jan,1961
LSUMZ,55956,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,11,Jan,1961
LSUMZ,55957,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,U,14,Jan,1961
LSUMZ,55958,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,19,Jan,1961
LSUMZ,55959,Tyrannus,melancholicus,,,,,x,j,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,23,Jan,1961
LSUMZ,55960,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,29,Jan,1961
LSUMZ,55961,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,F,30,Jan,1961
LSUMZ,55962,Tyrannus,melancholicus,,,,,x,j,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,1,Feb,1961
LSUMZ,55963,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,1,Feb,1961
LSUMZ,55964,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,F,6,Feb,1961
LSUMZ,55965,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,F,15,Feb,1961
LSUMZ,55966,Tyrannus,melancholicus,,,,,x,j,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,U,19,Feb,1961
LSUMZ,55967,Tyrannus,melancholicus,,,,,x,j,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,15,Feb,1961
LSUMZ,55968,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,F,8,Mar,1961
LSUMZ,55969,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,8,Mar,1961
LSUMZ,55970,Tyrannus,melancholicus,,,,,x,j,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,U,12,Mar,1961
LSUMZ,55971,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,12,Mar,1961
LSUMZ,55972,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,12,Mar,1961
LSUMZ,55973,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,30,Oct,1960
LSUMZ,55974,Tyrannus,melancholicus,,,,,,,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,30,Oct,1960
LSUMZ,55975,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,30,Oct,1960
LSUMZ,55976,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,31,Oct,1960
LSUMZ,55977,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,31,Oct,1960
LSUMZ,55978,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,31,Oct,1960
LSUMZ,55979,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,6,Nov,1960
LSUMZ,55980,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,6,Nov,1960
LSUMZ,55981,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,6,Nov,1960
LSUMZ,55982,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Arroyo Uruqua-i, km 10",Misiones Prov.,Argentina,M,13,Nov,1960
LSUMZ,31648,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Misiones, Rio Uruguao",Misiones Prov.,Argentina,M,0,Sep,1949
LSUMZ,45637,Tyrannus,melancholicus,,,,,x,u,0.83,1.66,,,,Acatlipa,Morelos,Mexico,M,4,Jun,1959
LSUMZ,14568,Tyrannus,melancholicus,,,,,x,a,2.13,4.26,,,,Acatlipa km 86,Morelos,Mexico,M,1,Jun,1949
LSUMZ,50353,Tyrannus,melancholicus,,,,,x,u,1.84,3.68,,,,Limoncocha,Napo Prov.,Ecuador,M,12,Aug,1965
LSUMZ,83441,Tyrannus,melancholicus,,,,,x,u,1.47,2.94,,,,"Limoncocha, 0Îç24'S; 76Îç37'W",Napo Prov.,Ecuador,M,6,Jul,1976
LSUMZ,45650,Tyrannus,melancholicus,,,,,x,u,,0,,,,Piouale (Ricaurte),Nari’±o Dept.,Colombia,U,16,Jul,1959
LSUMZ,100086,Tyrannus,melancholicus,,,,,x,u,1.8,3.6,,,,"Sierra de las Mina, 4 mi W Panzos",NEEDS EDITING,Guatemala,M,7,Oct,1958
LSUMZ,88338,Tyrannus,melancholicus,,,,,,,,0,,,,,NEEDS EDITING,NEEDS EDITING,U,0,--,0
LSUMZ,140434,Tyrannus,melancholicus,,,,,x,u,1.7,3.4,,,,4 mi. N Mt. St. George,NEEDS EDITING,Trinidad and Tobago,M,12,May,1963
LSUMZ,24483,Tyrannus,melancholicus,,,,,x,a,1.89,3.78,,,,1 mi. SW Valle Nacional,Oaxaca,Mexico,M,26,Feb,1961
LSUMZ,24485,Tyrannus,melancholicus,,,,,x,a,1.84,3.68,,,,1 mi. SW Valle Nacional,Oaxaca,Mexico,M,21,Mar,1961
LSUMZ,24482,Tyrannus,melancholicus,,,,,x,a,1.81,3.62,,,,1 mi. SW Valle Nacional,Oaxaca,Mexico,M,25,Mar,1961
LSUMZ,24479,Tyrannus,melancholicus,,,,,x,a,1.7,3.4,,,,1 mi. SW Valle Nacional,Oaxaca,Mexico,M,3,Apr,1961
LSUMZ,24484,Tyrannus,melancholicus,,,,,x,u,1.7,3.4,,,,1 mi. SW Valle Nacional,Oaxaca,Mexico,F,21,Mar,1961
LSUMZ,24480,Tyrannus,melancholicus,,,,,x,a,1.66,3.32,,,,1 mi. SW Valle Nacional,Oaxaca,Mexico,M,20,Mar,1961
LSUMZ,24481,Tyrannus,melancholicus,,,,,x,u,1.51,3.02,,,,1 mi. SW Valle Nacional,Oaxaca,Mexico,F,2,Mar,1961
LSUMZ,24478,Tyrannus,melancholicus,,,,,x,a,,0,,,,1 mi. SW Valle Nacional,Oaxaca,Mexico,F,3,Apr,1961
LSUMZ,24486,Tyrannus,melancholicus,,,,,,,,0,,,,1 mi. SW Valle Nacional,Oaxaca,Mexico,F,12,Mar,1961
LSUMZ,24487,Tyrannus,melancholicus,,,,,x,a,,0,,,,1 mi. SW Valle Nacional,Oaxaca,Mexico,F,18,Feb,1961
LSUMZ,24488,Tyrannus,melancholicus,,,,,,,,0,,,,1 mi. SW Valle Nacional,Oaxaca,Mexico,M,8,Mar,1961
LSUMZ,33194,Tyrannus,melancholicus,,,,,x,a,1.33,2.66,,,,16 mi. NW Puerto Escondido,Oaxaca,Mexico,M,7,Mar,1964
LSUMZ,45642,Tyrannus,melancholicus,,,,,x,u,,0,,,,18 mi. N Matias Romero,Oaxaca,Mexico,M,25,Apr,1956
LSUMZ,40845,Tyrannus,melancholicus,,,,,x,u,2.08,4.16,,,,"18 mi. N Matias Romero, ca.",Oaxaca,Mexico,F,29,Apr,1956
LSUMZ,40846,Tyrannus,melancholicus,,,,,x,u,2,4,,,,"18 mi. N Matias Romero, ca.",Oaxaca,Mexico,F,21,Apr,1956
LSUMZ,24477,Tyrannus,melancholicus,,,,,x,a,1.08,2.16,,,,2 mi. E Oaxaca,Oaxaca,Mexico,F,7,May,1961
LSUMZ,27479,Tyrannus,melancholicus,,,,,x,a,1.82,3.64,,,,2 mi. N Pochutla,Oaxaca,Mexico,M,4,Oct,1961
LSUMZ,40842,Tyrannus,melancholicus,,,,,x,u,,0,,,,25 mi. S Tuxtepec,Oaxaca,Mexico,M,30,Mar,1960
LSUMZ,33196,Tyrannus,melancholicus,,,,,x,u,1.82,3.64,,,,9 mi. WNW Estancia Grande,Oaxaca,Mexico,F,20,Feb,1964
LSUMZ,33195,Tyrannus,melancholicus,,,,,x,a,2.06,4.12,,,,Minitan (22 rd. mi. S Pinotepa Nacional),Oaxaca,Mexico,F,28,Feb,1964
LSUMZ,27896,Tyrannus,melancholicus,,,,,,,,0,,,,Pochutla,Oaxaca,Mexico,F,23,Jan,1962
LSUMZ,45646,Tyrannus,melancholicus,,,,,x,u,1.52,3.04,,,,"Punta Paloma Mar Muerto, 7 mi. S Chahuites",Oaxaca,Mexico,F,22,Feb,1959
LSUMZ,40843,Tyrannus,melancholicus,,,,,x,u,1.81,3.62,,,,"Punta Paloma, Mar Muerte, 7 mi. S Chaluites",Oaxaca,Mexico,M,18,Feb,1959
LSUMZ,45645,Tyrannus,melancholicus,,,,,,,2.13,4.26,,,,"Rancho Las Animas, 2 mi. W Nejapa",Oaxaca,Mexico,M,14,Jul,1957
LSUMZ,40844,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Rancho Las Animas, 2 mi. W Nejapa",Oaxaca,Mexico,F,14,Jul,1957
LSUMZ,45641,Tyrannus,melancholicus,,,,,x,u,1.48,2.96,,,,"Rancho Santa Etigenia, 12 mi. NW Tapanatepec",Oaxaca,Mexico,F,12,Feb,1959
LSUMZ,29584,Tyrannus,melancholicus,,,,,x,a,1,2,,,,1 mi. SW Lucerna,Ocotepeque Dept.,Honduras,M,27,Feb,1963
LSUMZ,20671,Tyrannus,melancholicus,,,,,x,a,1.94,3.88,,,,British Honduras: Gallon Jug,Orange Walk District,Belize,F,26,Feb,1955
LSUMZ,20670,Tyrannus,melancholicus,,,,,x,u,1.86,3.72,,,,British Honduras: Gallon Jug,Orange Walk District,Belize,U,22,Feb,1955
LSUMZ,20672,Tyrannus,melancholicus,,,,,x,a,1.62,3.24,,,,British Honduras: Gallon Jug,Orange Walk District,Belize,M,7,Mar,1955
LSUMZ,21163,Tyrannus,melancholicus,,,,,x,a,1.86,3.72,,,,Gallon Jug,Orange Walk District,Belize,F,29,May,1956
LSUMZ,21164,Tyrannus,melancholicus,,,,,x,u,,0,,,,Gallon Jug,Orange Walk District,Belize,M,29,May,1956
LSUMZ,21165,Tyrannus,melancholicus,,,,,x,u,,0,,,,Gallon Jug,Orange Walk District,Belize,U,6,Jun,1956
LSUMZ,164220,Tyrannus,melancholicus,,,,,x,a,1.88,3.76,,,,0.5 km. SSW mouth Roo Farfan,Panama Prov.,Panama,M,11,Mar,1997
LSUMZ,164219,Tyrannus,melancholicus,,,,,x,j,1.8,3.6,,,,1 1/4 mi. SW Cerro Farfan,Panama Prov.,Panama,F,11,Mar,1997
LSUMZ,170560,Tyrannus,melancholicus,,,,,x,u,1.97,3.94,,,,Fort Amador,Panama Prov.,Panama,M,2,Nov,1994
LSUMZ,131668,Tyrannus,melancholicus,,,,,,,,0,,,,"Prov. Nicolas Suarez; ca 12 km by road S Cobija, ca 8 km W on road to Mucden",Pando Dept.,Bolivia,M,14,Jun,1986
LSUMZ,133402,Tyrannus,melancholicus,,,,,x,a,,0,,,,"Prov. Nicolas Suarez; ca 12 km by road S Cobija, ca 8 km W on road to Mucden",Pando Dept.,Bolivia,F,25,Jul,1986
LSUMZ,50813,Tyrannus,melancholicus,,,,,,,,0,,,,Canchagua,Piura Dept.,Peru,M,2,Jan,1965
LSUMZ,32530,Tyrannus,melancholicus,,,,,x,a,1.73,3.46,,,,".5 mi. S Rincon de Osa, sea level",Puntarenas Prov.,Costa Rica,M,25,Mar,1964
LSUMZ,31684,Tyrannus,melancholicus,,,,,,,,0,,,,1 mi. S Dominical,Puntarenas Prov.,Costa Rica,U,21,Nov,1962
LSUMZ,30633,Tyrannus,melancholicus,,,,,x,u,1.57,3.14,,,,"Quepos, Hda. Quebrada Azul",Puntarenas Prov.,Costa Rica,U,20,Jan,1963
LSUMZ,65209,Tyrannus,melancholicus,,,,,x,u,,0,,,,Itapetininga,Sao Paulo,Brazil,M,11,Feb,1968
LSUMZ,62984,Tyrannus,melancholicus,,,,,x,u,,0,,,,Pariquera Aou,Sao Paulo,Brazil,M,6,Jan,1968
LSUMZ,62985,Tyrannus,melancholicus,,,,,x,j,,0,,,,Pariquera Aou,Sao Paulo,Brazil,U,6,Jan,1968
LSUMZ,11448,Tyrannus,melancholicus,,,,,,,,0,,,,.6 mi. E Sabinito,San Luis Potoso,Mexico,M,4,Apr,1948
LSUMZ,11447,Tyrannus,melancholicus,,,,,x,u,2.08,4.16,,,,1.3 mi. S Pendencia,San Luis Potoso,Mexico,F,29,Nov,1946
LSUMZ,15290,Tyrannus,melancholicus,,,,,x,a,1.26,2.52,,,,13 mi. E Tamazunchale,San Luis Potoso,Mexico,M,9,Apr,1950
LSUMZ,16472,Tyrannus,melancholicus,,,,,x,a,1.93,3.86,,,,2 km SW Huichihuayan,San Luis Potoso,Mexico,F,25,Nov,1950
LSUMZ,16973,Tyrannus,melancholicus,,,,,,,,0,,,,5 kil. N. of Ebano,San Luis Potoso,Mexico,M,19,May,1951
LSUMZ,10434,Tyrannus,melancholicus,,,,,,,,0,,,,"Apetsco, Xilitla Region",San Luis Potoso,Mexico,U,26,May,1947
LSUMZ,11450,Tyrannus,melancholicus,,,,,,,,0,,,,Ebano,San Luis Potoso,Mexico,M,13,Nov,1946
LSUMZ,13142,Tyrannus,melancholicus,,,,,,,,0,,,,Ebano Reg: Laguna Chica,San Luis Potoso,Mexico,U,4,May,1948
LSUMZ,11451,Tyrannus,melancholicus,,,,,x,a,1.31,2.62,,,,Ebano Reg.: near Laguna Chica,San Luis Potoso,Mexico,M,4,May,1948
LSUMZ,19825,Tyrannus,melancholicus,,,,,x,a,0.94,1.88,,,,Gallabos,San Luis Potoso,Mexico,M,25,Aug,1953
LSUMZ,11452,Tyrannus,melancholicus,,,,,x,u,1.72,3.44,,,,Huichihuayan,San Luis Potoso,Mexico,M,27,Aug,1946
LSUMZ,19826,Tyrannus,melancholicus,,,,,x,u,1.79,3.58,,,,La Media Luna,San Luis Potoso,Mexico,F,13,Aug,1953
LSUMZ,19918,Tyrannus,melancholicus,,,,,x,a,1.58,3.16,,,,La Media Luna,San Luis Potoso,Mexico,F,1,Jun,1954
LSUMZ,18626,Tyrannus,melancholicus,,,,,x,a,1.75,3.5,,,,Rio Claro,San Luis Potoso,Mexico,F,21,Jul,1952
LSUMZ,11449,Tyrannus,melancholicus,,,,,,,,0,,,,Valles,San Luis Potoso,Mexico,M,31,May,1948
LSUMZ,13141,Tyrannus,melancholicus,,,,,,,,0,,,,Valles,San Luis Potoso,Mexico,U,9,May,1948
LSUMZ,33706,Tyrannus,melancholicus,,,,,x,a,,0,,,,Valles,San Luis Potoso,Mexico,M,16,Feb,1949
LSUMZ,18625,Tyrannus,melancholicus,,,,,x,a,2.04,4.08,,,,W of Ebano,San Luis Potoso,Mexico,F,6,Mar,1952
LSUMZ,117171,Tyrannus,melancholicus,,,,,x,a,,0,,,,Ca 15 km by trail NE Jirillo on trail to Balsapuerto,San Marton Dept.,Peru,M,27,Oct,1983
LSUMZ,117172,Tyrannus,melancholicus,,,,,,,,0,,,,Ca 15 km by trail NE Jirillo on trail to Balsapuerto,San Marton Dept.,Peru,F,27,Oct,1983
LSUMZ,51074,Tyrannus,melancholicus,,,,,x,a,1.57,3.14,,,,12 mi. E San Salvador,San Salvador Dept.,El Salvador,F,2,Mar,1966
LSUMZ,151157,Tyrannus,melancholicus,,,,,x,u,,0,,,,"[Prov. Velasco], Serranoa de Huanchaca, 21 km SE Catarata Arco Iris",Santa Cruz Dept.,Bolivia,M,24,Jun,89
LSUMZ,151158,Tyrannus,melancholicus,,,,,x,a,,0,,,,"[Prov. Velasco], Serranoa de Huanchaca, 21 km SE Catarata Arco Iris",Santa Cruz Dept.,Bolivia,F,4,Jul,89
LSUMZ,151159,Tyrannus,melancholicus,,,,,x,a,,0,,,,"[Prov. Velasco], Serranoa de Huanchaca, 21 km SE Catarata Arco Iris",Santa Cruz Dept.,Bolivia,M,8,Jul,89
LSUMZ,151160,Tyrannus,melancholicus,,,,,x,a,,0,,,,"[Prov. Velasco], Serranoa de Huanchaca, 21 km SE Catarata Arco Iris",Santa Cruz Dept.,Bolivia,M,16,Jul,89
LSUMZ,151161,Tyrannus,melancholicus,,,,,x,a,,0,,,,"[Prov. Velasco], Serranoa de Huanchaca, 45 km E Florida",Santa Cruz Dept.,Bolivia,F,30,Sep,89
LSUMZ,36257,Tyrannus,melancholicus,,,,,x,u,,0,,,,"Cercado, Santa Rita",Santa Cruz Dept.,Bolivia,M,8,Dec,1961
LSUMZ,37903,Tyrannus,melancholicus,,,,,x,j,,0,,,,Cercado; Santa Rita,Santa Cruz Dept.,Bolivia,M,9,Dec,1961
